timestamp,symbol,trendscore,supertrend,sma8,sma21
2026-01-28T02:13:45,GOATUSDT,15,sell,0.030851,0.030859
2026-01-28T02:13:45,GODSUSDT,0,sell,0.055774,0.055795
2026-01-28T02:13:45,GPSUSDT,100,buy,0.007432,0.007429
2026-01-28T02:13:45,GUNUSDT,55,sell,0.030398,0.030226
2026-01-28T02:13:45,HANAUSDT,0,sell,0.027368,0.027414
2026-01-28T02:13:45,HEMIUSDT,55,sell,0.01497,0.014939
2026-01-28T02:13:45,HIPPOUSDT,45,sell,0.000978,0.000978
2026-01-28T02:13:45,HMSTRUSDT,20,sell,0.000229,0.000229
2026-01-28T02:13:45,HPOS10IUSDT,85,buy,0.033964,0.034025
2026-01-28T02:13:45,HUSDT,20,sell,0.1567,0.157293
2026-01-28T02:13:45,HYPEUSDT,55,buy,32.586625,32.631095
2026-01-28T02:13:45,ICPUSDT,20,sell,3.276875,3.277381
2026-01-28T02:13:45,IDEXUSDT,60,buy,0.009235,0.009243
2026-01-28T02:13:45,IOUSDT,15,sell,0.157189,0.157203
2026-01-28T02:13:45,IPUSDT,85,buy,2.204887,2.197571
2026-01-28T02:13:45,IRYSUSDT,55,buy,0.045497,0.045516
2026-01-28T02:13:45,JASMYUSDT,0,sell,0.006845,0.006855
2026-01-28T02:13:45,JCTUSDT,0,sell,0.001696,0.001701
2026-01-28T02:13:45,JELLYJELLYUSDT,0,sell,0.061324,0.061468
2026-01-28T02:13:45,JSTUSDT,85,buy,0.040921,0.041006
2026-01-28T02:13:45,JTOUSDT,55,sell,0.375088,0.373524
2026-01-28T02:13:45,JUPUSDT,0,sell,0.203597,0.203724
2026-01-28T02:13:45,KAIAUSDT,15,sell,0.07269,0.072618
2026-01-28T02:13:45,KAITOUSDT,85,buy,0.423963,0.424067
2026-01-28T02:13:45,KAVAUSDT,65,sell,0.077849,0.077822
2026-01-28T02:13:45,KGENUSDT,20,sell,0.266923,0.26739
2026-01-28T02:13:45,KITEUSDT,15,sell,0.128021,0.126946
2026-01-28T02:13:45,KMNOUSDT,80,buy,0.039972,0.039945
2026-01-28T02:13:45,LABUSDT,60,buy,0.155866,0.155877
2026-01-28T02:13:45,LDOUSDT,20,sell,0.523537,0.52371
2026-01-28T02:13:45,LIGHTUSDT,90,buy,0.419563,0.417548
2026-01-28T02:13:45,LINEAUSDT,30,buy,0.006386,0.00639
2026-01-28T02:13:45,LINKUSDT,20,sell,11.96975,11.976238
2026-01-28T02:13:45,LITUSDT,55,buy,1.927363,1.937281
2026-01-28T02:13:45,LPTUSDT,65,buy,3.22575,3.220571
2026-01-28T02:13:45,LRCUSDT,0,sell,0.047532,0.04758
2026-01-28T02:13:45,LSKUSDT,45,sell,0.17909,0.179135
2026-01-28T02:13:45,LTCUSDT,20,sell,69.7675,69.772381
2026-01-28T02:13:45,LYNUSDT,55,buy,0.122845,0.123517
2026-01-28T02:13:45,MANTAUSDT,95,buy,0.079236,0.079133
2026-01-28T02:13:45,MAVIAUSDT,30,sell,0.052825,0.052838
2026-01-28T02:13:45,MELANIAUSDT,0,sell,0.164901,0.16507
2026-01-28T02:13:45,MEMEUSDT,0,sell,0.001052,0.001053
2026-01-28T02:13:45,MERLUSDT,65,buy,0.085727,0.085809
2026-01-28T02:13:45,METUSDT,15,sell,0.270863,0.271027
2026-01-28T02:13:45,MEUSDT,20,sell,0.205049,0.205187
2026-01-28T02:13:45,MIRAUSDT,35,buy,0.124419,0.12462
2026-01-28T02:13:45,MMTUSDT,0,sell,0.210146,0.210437
2026-01-28T02:13:45,MONUSDT,65,sell,0.021597,0.021575
2026-01-28T02:13:45,MOODENGUSDT,0,sell,0.068577,0.068626
2026-01-28T02:13:45,MOVEUSDT,85,buy,0.034224,0.034118
2026-01-28T02:13:45,MUSDT,0,sell,1.562263,1.565414
2026-01-28T02:13:45,NAORISUSDT,0,sell,0.027205,0.027441
2026-01-28T02:13:45,NEARUSDT,20,sell,1.480888,1.4822
2026-01-28T02:13:45,NEOUSDT,20,sell,3.552,3.552429
2026-01-28T02:13:45,NEWTUSDT,55,buy,0.10519,0.10527
2026-01-28T02:13:45,NFPUSDT,20,buy,0.023622,0.02368
2026-01-28T02:13:45,NIGHTUSDT,45,sell,0.059231,0.059123
2026-01-28T02:13:45,NMRUSDT,0,sell,9.255,9.265476
2026-01-28T02:13:45,NOMUSDT,65,buy,0.010662,0.010605
2026-01-28T02:13:45,NOTUSDT,20,sell,0.000546,0.000547
2026-01-28T02:13:45,NXPCUSDT,0,sell,0.375525,0.375895
2026-01-28T02:13:45,ONDOUSDT,15,sell,0.338962,0.339076
2026-01-28T02:13:45,ONGUSDT,55,sell,0.083642,0.083471
2026-01-28T02:13:45,ONTUSDT,85,buy,0.059509,0.05931
2026-01-28T02:13:45,OPENUSDT,0,sell,0.16095,0.161216
2026-01-28T02:13:45,OPUSDT,15,sell,0.30115,0.301505
2026-01-28T02:13:45,ORBSUSDT,55,sell,0.010144,0.010144
2026-01-28T02:13:45,ORDERUSDT,25,sell,0.08089,0.081253
2026-01-28T02:13:45,ORDIUSDT,0,sell,3.930625,3.934286
2026-01-28T02:13:45,PARTIUSDT,65,sell,0.086608,0.086553
2026-01-28T02:13:45,PIEVERSEUSDT,45,sell,0.612863,0.614471
2026-01-28T02:13:45,PIPPINUSDT,100,buy,0.513517,0.506952
2026-01-28T02:13:45,PLUMEUSDT,35,buy,0.015553,0.015575
2026-01-28T02:13:45,POLUSDT,20,sell,0.11867,0.118737
2026-01-28T02:13:45,POLYXUSDT,0,sell,0.054501,0.054555
2026-01-28T02:13:45,PONKEUSDT,100,buy,0.039499,0.039266
2026-01-28T02:13:45,POPCATUSDT,15,sell,0.074641,0.074683
2026-01-28T02:13:45,POWERUSDT,100,buy,0.218345,0.217682
2026-01-28T02:13:45,POWRUSDT,0,sell,0.08372,0.0838
2026-01-28T02:13:45,PROMPTUSDT,55,sell,0.066359,0.066298
2026-01-28T02:13:45,PROVEUSDT,10,sell,0.364125,0.364381
2026-01-28T02:13:45,PTBUSDT,20,sell,0.00273,0.002783
2026-01-28T02:13:45,PUFFERUSDT,10,buy,0.047433,0.047522
2026-01-28T02:13:45,PUMPFUNUSDT,15,sell,0.003181,0.003187
2026-01-28T02:13:45,PYTHUSDT,30,buy,0.06174,0.06174
2026-01-28T02:13:45,QTUMUSDT,0,sell,1.264675,1.26481
2026-01-28T02:13:45,RAVEUSDT,30,buy,0.343515,0.344447
2026-01-28T02:13:45,RDNTUSDT,65,buy,0.008493,0.008494
2026-01-28T02:13:45,RECALLUSDT,0,sell,0.081481,0.081582
2026-01-28T02:13:45,REDUSDT,100,buy,0.263433,0.263164
2026-01-28T02:13:45,RENDERUSDT,80,sell,1.873325,1.871048
2026-01-28T02:13:45,REQUSDT,5,sell,0.108565,0.108583
2026-01-28T02:13:45,RESOLVUSDT,0,sell,0.124723,0.125051
2026-01-28T02:13:45,RIVERUSDT,85,buy,72.3105,72.418381
2026-01-28T02:13:45,RLSUSDT,0,sell,0.008108,0.008139
2026-01-28T02:13:45,ROAMUSDT,95,buy,0.031799,0.031592
2026-01-28T02:13:45,RONINUSDT,55,buy,0.145957,0.146083
2026-01-28T02:13:45,ROSEUSDT,100,buy,0.021119,0.021033
2026-01-28T02:13:45,RSRUSDT,20,sell,0.002343,0.002344
2026-01-28T02:13:45,RUNEUSDT,0,sell,0.5688,0.56941
2026-01-28T02:13:45,RVNUSDT,10,sell,0.007061,0.007071
2026-01-28T02:13:45,SAFEUSDT,55,sell,0.152269,0.152225
2026-01-28T02:13:45,SAHARAUSDT,65,buy,0.024478,0.024452
2026-01-28T02:13:45,SANDUSDT,0,sell,0.126592,0.126742
2026-01-28T02:13:45,SAROSUSDT,100,buy,0.002255,0.002231
2026-01-28T02:13:45,SCRTUSDT,55,buy,0.155351,0.154985
2026-01-28T02:13:45,SCUSDT,100,buy,0.001499,0.0015
2026-01-28T02:13:45,SEIUSDT,45,sell,0.106551,0.10656
2026-01-28T02:13:45,SENTUSDT,80,buy,0.026353,0.026344
2026-01-28T02:13:45,SHELLUSDT,55,buy,0.046414,0.046419
2026-01-28T02:13:45,SHIB1000USDT,20,sell,0.007764,0.007769
2026-01-28T02:13:45,SIGNUSDT,20,sell,0.038156,0.038195
2026-01-28T02:13:45,SKRUSDT,100,buy,0.025609,0.025562
