data,symbol,tipo,preco,volume,extra
2026-01-22 14:45:25,KITEUSDT,SMA2_alta,0.11016,1098774.0,2.177352422450438
2026-01-22 14:45:25,MANAUSDT,SMA2_alta,0.1623,3514304.4,3.702835724554767
2026-01-22 14:45:26,MINAUSDT,SMA2_alta,0.08869,4114709.3,4.3081439363432885
2026-01-22 14:45:26,NAORISUSDT,SMA2_baixa,0.0317,17003710.0,-7.668807270542296
2026-01-22 14:45:27,NIGHTUSDT,SMA2_baixa,0.0572,10568990.0,-3.659881784881789
2026-01-22 14:45:27,NTRNUSDT,SMA2_baixa,0.02305,912606.0,-2.113934510897614
2026-01-22 14:45:28,PENDLEUSDT,SMA2_alta,2.1263,416364.0,3.9541636153120883
2026-01-22 14:45:28,PIPPINUSDT,SMA2_alta,0.38078,5090025.0,7.425172390506695
2026-01-22 14:45:28,PLUMEUSDT,SMA2_alta,0.01531,21518820.0,2.56399489907
2026-01-22 14:45:28,POWERUSDT,SMA2_alta,0.19653,1126853.0,3.9838216872257535
2026-01-22 14:45:28,PROMUSDT,SMA2_baixa,2.289,219356.9,-5.3470011857954205
2026-01-22 14:45:29,PUFFERUSDT,SMA2_baixa,0.04806,296814.0,-2.138324118661205
2026-01-22 14:45:29,RIVERUSDT,SMA2_alta,56.334,1129746.0,5.7762735690363725
2026-01-22 14:45:29,ROAMUSDT,SMA2_baixa,0.03512,961824.0,-2.4395948584445124
2026-01-22 14:45:29,ROSEUSDT,SMA2_alta,0.020098,151788417.0,2.9203924579086324
2026-01-22 14:45:29,RONINUSDT,SMA2_alta,0.15883,647552.3,4.627701675646026
2026-01-22 14:45:30,SCRTUSDT,SMA2_alta,0.18873,5574346.9,7.487516810358959
2026-01-22 14:45:30,SHELLUSDT,SMA2_baixa,0.04882,946096.0,-3.595691656424981
2026-01-22 14:45:30,SENTUSDT,SMA2_alta,0.031279,391999000.0,5.83576536212489
2026-01-22 14:45:30,SIRENUSDT,SMA2_alta,0.08219,1098353.0,3.072656852009574
2026-01-22 14:45:30,SANDUSDT,SMA2_alta,0.15706,18256364.0,6.0977606374270135
2026-01-22 14:45:30,SAGAUSDT,SMA2_baixa,0.05193,1413661.8,-3.073620166341125
2026-01-22 14:45:30,SKYUSDT,SMA2_alta,0.06684,1841960.0,2.2759575104727734
2026-01-22 14:50:24,0GUSDT,SMA2_alta,0.8118,6366162.2,2.550988983915815
2026-01-22 14:50:24,A2ZUSDT,SMA2_alta,0.0014096,10641800.0,2.2560013647910866
2026-01-22 14:50:24,AERGOUSDT,SMA2_baixa,0.06239,1291628.0,-3.7016577748265473
2026-01-22 14:50:24,AGLDUSDT,SMA2_alta,0.284,122396.4,3.0271210596915052
2026-01-22 14:50:25,AIOUSDT,SMA2_baixa,0.15874,188380.0,-2.6209375018748817
2026-01-22 14:50:25,ALCHUSDT,SMA2_alta,0.12273,10697718.0,8.560457915750016
2026-01-22 14:50:25,ARCUSDT,SMA2_baixa,0.06529,8124588.0,-8.440456133441272
2026-01-22 14:50:26,ARIAUSDT,SMA2_baixa,0.08691,115247.0,-3.0576239240374394
2026-01-22 14:50:26,ARPAUSDT,SMA2_baixa,0.01508,12816340.0,-2.1976837817355195
2026-01-22 14:50:26,ATHUSDT,SMA2_alta,0.008738,17142720.0,2.090417879213952
2026-01-22 14:50:26,AVAAIUSDT,SMA2_baixa,0.009639,3855729.0,-2.732945029863808
2026-01-22 14:50:26,AXSUSDT,SMA2_alta,2.4865,8045876.4,3.867814771193016
2026-01-22 14:50:27,BERAUSDT,SMA2_baixa,0.7957,3194044.0,-5.797605582386275
2026-01-22 14:50:27,BIGTIMEUSDT,SMA2_alta,0.021641,4107835.0,3.3026761372263085
